data,ultimo,abertura,maxima,minima,volume,variacao_pct
2022-06-23,131.45,131.45,131.45,131.45,,2.76
2022-06-22,127.92,127.92,127.92,127.92,,-4.16
2022-06-21,133.47,133.47,133.47,133.47,,-1.64
2022-06-17,135.69,135.69,135.69,135.69,150.0,-1.57
2022-06-16,137.85,137.85,137.85,137.85,,0.5
2022-06-15,137.17,137.17,137.17,137.17,,-2.08
2022-06-14,140.09,140.09,140.09,140.09,,-0.18
2022-06-13,140.34,140.34,140.34,140.34,,-0.83
2022-06-10,141.51,141.51,141.51,141.51,,-1.48
2022-06-09,143.63,143.63,143.63,143.63,,-1.18
2022-06-08,145.34,145.34,145.34,145.34,,-0.37
2022-06-07,145.88,145.88,145.88,145.88,,0.74
2022-06-06,144.81,144.81,144.81,144.81,,0.55
2022-06-03,144.02,144.02,144.02,144.02,,1.17
2022-06-02,142.35,142.35,142.35,142.35,,3.94
2022-06-01,136.95,136.95,136.95,136.95,,2.58
2022-05-31,133.51,133.51,133.51,133.51,,0.26
2022-05-27,133.17,133.17,133.17,133.17,,0.14
2022-05-26,132.98,132.98,132.98,132.98,,-0.22
2022-05-25,133.27,133.27,133.27,133.27,,-0.03
2022-05-24,133.31,133.31,133.31,133.31,,-0.51
2022-05-23,133.99,133.99,133.99,133.99,,0.25
2022-05-20,133.66,133.66,133.66,133.66,,1.32
2022-05-19,131.92,131.92,131.92,131.92,,0.85
2022-05-18,130.81,130.81,130.81,130.81,,-1.36
2022-05-17,132.61,132.61,132.61,132.61,,-0.26
2022-05-16,132.96,132.96,132.96,132.96,,0.48
2022-05-13,132.33,132.33,132.33,132.33,,0.27
2022-05-12,131.98,131.98,131.98,131.98,,-1.7
2022-05-11,134.26,134.26,134.26,134.26,,1.79
2022-05-10,131.9,131.9,131.9,131.9,,-1.06
2022-05-09,133.31,133.31,133.31,133.31,,-2.63
2022-05-06,136.91,136.91,136.91,136.91,,-5.51
2022-05-05,144.9,144.9,144.9,144.9,,1.4
2022-05-04,142.9,142.9,142.9,142.9,,-0.82
2022-05-03,144.08,144.08,144.08,144.08,,0.0
2022-05-02,144.08,144.08,144.08,144.08,,-4.44
2022-04-29,150.77,150.77,150.77,150.77,,-0.28
2022-04-28,151.19,151.19,151.19,151.19,,-0.28
2022-04-27,151.62,151.62,151.62,151.62,,-0.3
2022-04-26,152.08,152.08,152.08,152.08,,-0.26
2022-04-25,152.47,152.47,152.47,152.47,,-1.08
2022-04-22,154.13,154.13,154.13,154.13,,-0.09
2022-04-21,154.27,154.27,154.27,154.27,,-0.09
2022-04-20,154.41,154.41,154.41,154.41,,-0.11
2022-04-19,154.58,154.58,154.58,154.58,,-0.67
2022-04-18,155.62,155.62,155.62,155.62,,-0.04
2022-04-14,155.69,155.69,155.69,155.69,,0.66
2022-04-13,154.67,154.67,154.67,154.67,,-0.57
2022-04-12,155.56,155.56,155.56,155.56,,-0.24
2022-04-11,155.94,155.94,155.94,155.94,,1.12
2022-04-08,154.21,154.21,154.21,154.21,,-1.96
2022-04-07,157.29,157.29,157.29,157.29,,-1.74
2022-04-06,160.08,160.08,160.08,160.08,,-0.73
2022-04-05,161.25,161.25,161.25,161.25,,-0.36
2022-04-04,161.84,161.84,161.84,161.84,,1.24
2022-04-01,159.85,159.85,159.85,159.85,,5.97
2022-03-31,150.84,150.84,150.84,150.84,,0.15
2022-03-30,150.61,150.61,150.61,150.61,,0.31
2022-03-29,150.14,150.14,150.14,150.14,,0.0
2022-03-28,150.14,150.14,150.14,150.14,,0.18
2022-03-25,149.87,149.87,149.87,149.87,,0.16
2022-03-24,149.63,149.63,149.63,149.63,,0.04
2022-03-23,149.57,149.57,149.57,149.57,,-0.07
2022-03-22,149.68,149.68,149.68,149.68,30.0,-0.53
2022-03-21,150.47,150.47,150.47,150.47,,-0.08
2022-03-18,150.59,150.59,150.59,150.59,,0.63
2022-03-17,149.65,149.65,149.65,149.65,,0.54
2022-03-16,148.85,148.85,148.85,148.85,,2.82
2022-03-15,144.77,144.77,144.77,144.77,,-3.56
2022-03-14,150.11,150.11,150.11,150.11,,-3.38
2022-03-11,155.36,155.36,155.36,155.36,,-1.01
2022-03-10,156.95,156.95,156.95,156.95,,-0.41
2022-03-09,157.59,157.59,157.59,157.59,,-2.09
2022-03-08,160.96,160.96,160.96,160.96,,1.35
2022-03-07,158.82,158.82,158.82,158.82,,4.29
2022-03-04,152.28,152.28,152.28,152.28,,0.77
2022-03-03,151.11,151.11,151.11,151.11,,3.45
2022-03-02,146.07,146.07,146.07,146.07,,1.83
2022-03-01,143.45,143.45,143.45,143.45,,1.03
2022-02-28,141.99,141.99,141.99,141.99,,0.16
2022-02-25,141.76,141.76,141.76,141.76,,-0.63
2022-02-24,142.66,142.66,142.66,142.66,,-0.21
2022-02-23,142.96,142.96,142.96,142.96,,-0.21
2022-02-22,143.26,143.26,143.26,143.26,,1.52
2022-02-18,141.11,141.11,141.11,141.11,,-1.93
2022-02-17,143.88,143.88,143.88,143.88,,1.16
2022-02-16,142.23,142.23,142.23,142.23,,-1.84
2022-02-15,144.89,144.89,144.89,144.89,,-1.27
2022-02-14,146.76,146.76,146.76,146.76,,-2.72
2022-02-11,150.87,150.87,150.87,150.87,,-0.46
2022-02-10,151.57,151.57,151.57,151.57,,2.66
2022-02-09,147.64,147.64,147.64,147.64,,-0.8
2022-02-08,148.83,148.83,148.83,148.83,,-0.85
2022-02-07,150.11,150.11,150.11,150.11,30.0,3.2
2022-02-04,145.45,145.45,145.45,145.45,,-0.34
2022-02-03,145.95,145.95,145.95,145.95,10.0,4.26
2022-02-02,139.98,139.98,139.98,139.98,,0.86
2022-02-01,138.79,138.79,138.79,138.79,,5.83
2022-01-31,131.15,131.15,131.15,131.15,,0.26
2022-01-28,130.81,130.81,130.81,130.81,10.0,0.65
2022-01-27,129.96,129.96,129.96,129.96,20.0,0.43
2022-01-26,129.4,129.4,129.4,129.4,,-0.42
2022-01-25,129.94,129.94,129.94,129.94,,0.93
2022-01-24,128.74,128.74,128.74,128.74,,-0.58
2022-01-21,129.49,129.49,129.49,129.49,,0.31
2022-01-20,129.09,129.09,129.09,129.09,,1.32
2022-01-19,127.41,127.41,127.41,127.41,20.0,-0.05
2022-01-18,127.48,127.48,127.48,127.48,,0.98
2022-01-14,126.24,126.24,126.24,126.24,10.0,-1.25
2022-01-13,127.84,127.84,127.84,127.84,20.0,-0.64
2022-01-12,128.66,128.66,128.66,128.66,20.0,1.51
2022-01-11,126.75,126.75,126.75,126.75,,1.82
2022-01-10,124.48,124.48,124.48,124.48,,-1.37
2022-01-07,126.21,126.21,126.21,126.21,,0.21
2022-01-06,125.94,125.94,125.94,125.94,,1.45
2022-01-05,124.14,124.14,124.14,124.14,,2.67
2022-01-04,120.91,120.91,120.91,120.91,200.0,0.42
2022-01-03,120.4,120.4,120.4,120.4,,7.02
2021-12-31,112.5,112.5,112.5,112.5,,0.23
2021-12-30,112.24,112.24,112.24,112.24,,-0.09
2021-12-29,112.34,112.34,112.34,112.34,,0.04
2021-12-28,112.29,112.29,112.29,112.29,,-0.62
2021-12-27,112.99,112.99,112.99,112.99,,0.4
2021-12-23,112.54,112.54,112.54,112.54,,0.0
2021-12-22,112.54,112.54,112.54,112.54,,-0.97
2021-12-21,113.64,113.64,113.64,113.64,,-0.13
2021-12-20,113.79,113.79,113.79,113.79,,1.93
2021-12-17,111.64,111.64,111.64,111.64,,0.4
2021-12-16,111.19,111.19,111.19,111.19,,1.8
2021-12-15,109.22,109.22,109.22,109.22,,2.04
2021-12-14,107.04,107.04,107.04,107.04,,-1.35
2021-12-13,108.51,108.51,108.51,108.51,,3.34
2021-12-10,105.0,105.0,105.0,105.0,,-1.4
2021-12-09,106.49,106.49,106.49,106.49,,-0.26
2021-12-08,106.77,106.77,106.77,106.77,,-1.18
2021-12-07,108.04,108.04,108.04,108.04,,4.14
2021-12-06,103.74,103.74,103.74,103.74,,2.22
2021-12-03,101.49,101.49,101.49,101.49,,-0.32
2021-12-02,101.82,101.82,101.82,101.82,,-1.31
2021-12-01,103.17,103.17,103.17,103.17,,8.63
2021-11-30,94.97,94.97,94.97,94.97,,0.27
2021-11-29,94.71,94.71,94.71,94.71,,0.29
2021-11-26,94.44,94.44,94.44,94.44,,0.12
2021-11-24,94.33,94.33,94.33,94.33,,0.36
2021-11-23,93.99,93.99,93.99,93.99,,0.64
2021-11-22,93.39,93.39,93.39,93.39,,0.66
2021-11-19,92.78,92.78,92.78,92.78,,0.84
2021-11-18,92.01,92.01,92.01,92.01,,-0.81
2021-11-17,92.76,92.76,92.76,92.76,,0.82
2021-11-16,92.01,92.01,92.01,92.01,,-0.38
2021-11-15,92.36,92.36,92.36,92.36,,-1.11
2021-11-12,93.4,93.4,93.4,93.4,,-0.25
2021-11-11,93.63,93.63,93.63,93.63,,1.56
2021-11-10,92.19,92.19,92.19,92.19,,0.23
2021-11-09,91.98,91.98,91.98,91.98,,-2.52
2021-11-08,94.36,94.36,94.36,94.36,,-0.07
2021-11-05,94.43,94.43,94.43,94.43,,-2.82
2021-11-04,97.17,97.17,97.17,97.17,,-2.19
2021-11-03,99.35,99.35,99.35,99.35,,-0.05
2021-11-02,99.4,99.4,99.4,99.4,,-3.1
2021-11-01,102.58,102.58,102.58,102.58,,-15.38
2021-10-29,121.23,121.23,121.23,121.23,,-0.58
2021-10-28,121.94,121.94,121.94,121.94,,-0.34
2021-10-27,122.36,122.36,122.36,122.36,,-0.09
2021-10-26,122.47,122.47,122.47,122.47,,0.34
2021-10-25,122.06,122.06,122.06,122.06,,-0.36
2021-10-22,122.5,122.5,122.5,122.5,,-0.32
2021-10-21,122.89,122.89,122.89,122.89,,-0.49
2021-10-20,123.49,123.49,123.49,123.49,,0.15
2021-10-19,123.3,123.3,123.3,123.3,,-0.08
2021-10-18,123.4,123.4,123.4,123.4,,0.17
2021-10-15,123.19,123.19,123.19,123.19,,0.29
2021-10-14,122.83,122.83,122.83,122.83,,0.44
2021-10-13,122.29,122.29,122.29,122.29,,-3.27
2021-10-12,126.42,126.42,126.42,126.42,130.0,-2.93
2021-10-11,130.24,130.24,130.24,130.24,,6.01
2021-10-08,122.86,122.86,122.86,122.86,,4.03
2021-10-07,118.1,118.1,118.1,118.1,,0.36
2021-10-06,117.68,117.68,117.68,117.68,,-0.14
2021-10-05,117.85,117.85,117.85,117.85,,0.08
2021-10-04,117.76,117.76,117.76,117.76,,1.73
2021-10-01,115.76,115.76,115.76,115.76,,-3.25
2021-09-30,119.65,119.65,119.65,119.65,,-0.04
2021-09-29,119.7,119.7,119.7,119.7,,-0.16
2021-09-28,119.89,119.89,119.89,119.89,,-0.28
2021-09-27,120.23,120.23,120.23,120.23,,0.11
2021-09-24,120.1,120.1,120.1,120.1,,-0.29
2021-09-23,120.45,120.45,120.45,120.45,,-0.23
2021-09-22,120.73,120.73,120.73,120.73,,1.45
2021-09-21,119.01,119.01,119.01,119.01,10.0,1.71
2021-09-20,117.01,117.01,117.01,117.01,,-4.87
2021-09-17,123.0,123.0,123.0,123.0,,2.53
2021-09-16,119.96,119.96,119.96,119.96,,-3.38
2021-09-15,124.16,124.16,124.16,124.16,,-3.08
2021-09-14,128.11,128.11,128.11,128.11,,-1.2
2021-09-13,129.66,129.66,129.66,129.66,,-2.64
2021-09-10,133.18,133.18,133.18,133.18,,-0.48
2021-09-09,133.82,133.82,133.82,133.82,,-1.28
2021-09-08,135.56,135.56,135.56,135.56,,-2.47
2021-09-07,138.99,138.99,138.99,138.99,240.0,-4.03
2021-09-03,144.83,144.83,144.83,144.83,,3.05
2021-09-02,140.54,140.54,140.54,140.54,100.0,-1.78
2021-09-01,143.08,143.08,143.08,143.08,,-10.15
2021-08-31,159.25,159.25,159.25,159.25,,-0.21
2021-08-30,159.58,159.58,159.58,159.58,,-0.06
2021-08-27,159.68,159.68,159.68,159.68,,0.03
2021-08-26,159.63,159.63,159.63,159.63,,-0.18
2021-08-25,159.92,159.92,159.92,159.92,,-0.09
2021-08-24,160.07,160.07,160.07,160.07,,0.42
2021-08-23,159.4,159.4,159.4,159.4,,-0.71
2021-08-20,160.54,160.54,160.54,160.54,,0.1
2021-08-19,160.38,160.38,160.38,160.38,,0.5
2021-08-18,159.59,159.59,159.59,159.59,,-4.63
2021-08-17,167.34,167.34,167.34,167.34,,0.23
2021-08-16,166.96,166.96,166.96,166.96,,-0.59
2021-08-13,167.95,167.95,167.95,167.95,,0.01
2021-08-12,167.94,167.94,167.94,167.94,,-0.66
2021-08-11,169.06,169.06,169.06,169.06,,0.28
2021-08-10,168.59,168.59,168.59,168.59,,-2.84
2021-08-09,173.52,173.52,173.52,173.52,,0.88
2021-08-06,172.01,172.01,172.01,172.01,,0.06
2021-08-05,171.91,171.91,171.91,171.91,,-5.81
2021-08-04,182.51,182.51,182.51,182.51,,0.83
2021-08-03,181.01,181.01,181.01,181.01,,-0.11
2021-08-02,181.21,181.21,181.21,181.21,,-14.52
2021-07-30,211.99,211.99,211.99,211.99,,-0.72
2021-07-29,213.52,213.52,213.52,213.52,,-0.43
2021-07-28,214.44,214.44,214.44,214.44,,-0.26
2021-07-27,214.99,214.99,214.99,214.99,,-0.08
2021-07-26,215.16,215.16,215.16,215.16,40.0,-0.4
2021-07-23,216.03,216.03,216.03,216.03,,1.04
2021-07-22,213.81,213.81,213.81,213.81,,-2.09
2021-07-21,218.37,218.37,218.37,218.37,,-0.45
2021-07-20,219.36,219.36,219.36,219.36,,-0.06
2021-07-19,219.5,219.5,219.5,219.5,,-0.12
2021-07-16,219.77,219.77,219.77,219.77,,0.5
2021-07-15,218.68,218.68,218.68,218.68,,0.34
2021-07-14,217.94,217.94,217.94,217.94,,-0.15
2021-07-13,218.26,218.26,218.26,218.26,,0.43
2021-07-12,217.33,217.33,217.33,217.33,,0.72
2021-07-09,215.78,215.78,215.78,215.78,,-0.25
2021-07-08,216.32,216.32,216.32,216.32,,-0.82
2021-07-07,218.11,218.11,218.11,218.11,10.0,0.24
2021-07-06,217.58,217.58,217.58,217.58,,2.41
2021-07-02,212.46,212.46,212.46,212.46,,-0.53
2021-07-01,213.59,211.8,211.8,211.8,10.0,-0.45
2021-06-30,214.55,214.55,214.55,214.55,,0.09
2021-06-29,214.36,214.36,214.36,214.36,,-0.42
2021-06-28,215.26,215.26,215.26,215.26,,0.51
2021-06-25,214.17,214.17,214.17,214.17,,0.2
2021-06-24,213.75,213.75,213.75,213.75,,-0.02
2021-06-23,213.8,213.8,213.8,213.8,,0.16
2021-06-22,213.45,213.45,213.45,213.45,40.0,0.33
2021-06-21,212.75,212.75,212.75,212.75,,-0.68
2021-06-18,214.21,214.21,214.21,214.21,,-0.22
2021-06-17,214.69,214.69,214.69,214.69,,0.54
2021-06-16,213.53,213.53,213.53,213.53,,-0.2
2021-06-15,213.96,213.96,213.96,213.96,,-0.04
2021-06-14,214.05,214.05,214.05,214.05,,0.43
2021-06-11,213.13,213.13,213.13,213.13,,0.58
2021-06-10,211.91,211.91,211.91,211.91,,0.82
2021-06-09,210.19,210.19,210.19,210.19,,1.13
2021-06-08,207.84,207.84,207.84,207.84,,2.68
2021-06-07,202.41,202.41,202.41,202.41,,-1.88
2021-06-04,206.29,206.29,206.29,206.29,,-0.82
2021-06-03,208.0,208.0,208.0,208.0,,1.48
2021-06-02,204.96,204.96,204.96,204.96,,0.03
2021-06-01,204.9,204.9,204.9,204.9,,-0.4
2021-05-28,205.73,205.73,205.73,205.73,,-0.31
2021-05-27,206.37,206.37,206.37,206.37,,-0.25
2021-05-26,206.89,206.89,206.89,206.89,,-0.06
2021-05-25,207.01,207.01,207.01,207.01,,-0.57
2021-05-24,208.2,208.2,208.2,208.2,,-0.44
2021-05-21,209.13,209.13,209.13,209.13,40.0,-0.96
2021-05-20,211.15,211.15,211.15,211.15,,-0.38
2021-05-19,211.96,211.96,211.96,211.96,,-0.6
2021-05-18,213.23,213.23,213.23,213.23,,-0.82
2021-05-17,214.99,214.99,214.99,214.99,,2.34
2021-05-14,210.08,210.08,210.08,210.08,,-0.93
2021-05-13,212.05,212.05,212.05,212.05,20.0,-2.9
2021-05-12,218.38,218.38,218.38,218.38,,1.44
2021-05-11,215.29,215.29,215.29,215.29,,-0.09
2021-05-10,215.48,215.48,215.48,215.48,50.0,5.45
2021-05-07,204.35,204.35,204.35,204.35,,3.37
2021-05-06,197.68,197.68,197.68,197.68,,3.82
2021-05-05,190.41,190.41,190.41,190.41,,0.36
2021-05-04,189.72,189.72,189.72,189.72,,2.53
2021-05-03,185.04,185.04,185.04,185.04,,3.01
2021-04-30,179.63,179.63,179.63,179.63,,0.18
2021-04-29,179.31,179.31,179.31,179.31,,0.29
2021-04-28,178.8,178.8,178.8,178.8,,-0.11
2021-04-27,178.99,178.99,178.99,178.99,,0.79
2021-04-26,177.58,177.58,177.58,177.58,,0.35
2021-04-23,176.96,176.96,176.96,176.96,,0.35
2021-04-22,176.35,176.35,176.35,176.35,,0.09
2021-04-21,176.2,176.2,176.2,176.2,,-1.31
2021-04-20,178.54,178.54,178.54,178.54,,2.19
2021-04-19,174.72,174.72,174.72,174.72,,-0.1
2021-04-16,174.89,174.89,174.89,174.89,,1.09
2021-04-15,173.01,173.01,173.01,173.01,,0.93
2021-04-14,171.42,171.42,171.42,171.42,,0.22
2021-04-13,171.04,171.04,171.04,171.04,,0.01
2021-04-12,171.03,171.03,171.03,171.03,,0.42
2021-04-09,170.32,170.32,170.32,170.32,30.0,-0.08
2021-04-08,170.45,170.45,170.45,170.45,40.0,0.71
2021-04-07,169.24,169.24,169.24,169.24,,1.35
2021-04-06,166.98,166.98,166.98,166.98,,1.89
2021-04-05,163.89,163.89,163.89,163.89,,0.13
2021-04-01,163.68,163.68,163.68,163.68,,-1.93
2021-03-31,166.9,166.9,166.9,166.9,,-0.05
2021-03-30,166.99,166.99,166.99,166.99,,0.01
2021-03-29,166.97,166.97,166.97,166.97,,0.05
2021-03-26,166.89,166.89,166.89,166.89,,-0.1
2021-03-25,167.05,167.05,167.05,167.05,,-0.17
2021-03-24,167.34,167.34,167.34,167.34,,0.2
2021-03-23,167.01,167.01,167.01,167.01,,-0.22
2021-03-22,167.37,167.37,167.37,167.37,,-0.38
2021-03-19,168.0,168.0,168.0,168.0,,-0.12
2021-03-18,168.21,168.21,168.21,168.21,80.0,0.0
2021-03-17,168.21,168.21,168.21,168.21,,-0.03
2021-03-16,168.26,168.26,168.26,168.26,,0.0
2021-03-15,168.26,168.26,168.26,168.26,,0.0
2021-03-12,168.26,168.26,168.26,168.26,,-1.76
2021-03-11,171.28,171.28,171.28,171.28,,1.69
2021-03-10,168.44,168.44,168.44,168.44,,0.01
2021-03-09,168.43,168.43,168.43,168.43,30.0,-2.96
2021-03-08,173.56,173.56,173.56,173.56,,0.25
2021-03-05,173.12,173.12,173.12,173.12,,-1.04
2021-03-04,174.94,174.94,174.94,174.94,,0.47
2021-03-03,174.12,174.12,174.12,174.12,,0.55
2021-03-02,173.16,173.16,173.16,173.16,,0.83
2021-03-01,171.74,171.74,171.74,171.74,,3.7
2021-02-26,165.61,165.61,165.61,165.61,,0.36
2021-02-25,165.02,165.02,165.02,165.02,,0.3
2021-02-24,164.53,164.53,164.53,164.53,,0.23
2021-02-23,164.16,164.16,164.16,164.16,,0.18
2021-02-22,163.87,163.87,163.87,163.87,,-0.12
2021-02-19,164.07,164.07,164.07,164.07,,-0.32
2021-02-18,164.59,164.59,164.59,164.59,,1.61
2021-02-17,161.99,161.99,161.99,161.99,,0.61
2021-02-16,161.0,161.0,161.0,161.0,70.0,0.85
2021-02-12,159.65,159.65,159.65,159.65,,-0.27
2021-02-11,160.08,160.08,160.08,160.08,,0.21
2021-02-10,159.74,159.74,159.74,159.74,,1.01
2021-02-09,158.15,158.15,158.15,158.15,,1.31
2021-02-08,156.1,156.1,156.1,156.1,,1.43
2021-02-05,153.9,153.9,153.9,153.9,10.0,-0.92
2021-02-04,155.33,155.33,155.33,155.33,,3.0
2021-02-03,150.81,150.81,150.81,150.81,,1.61
2021-02-02,148.42,148.42,148.42,148.42,,-4.08
2021-02-01,154.74,154.74,154.74,154.74,,-7.96
2021-01-29,168.13,168.13,168.13,168.13,,-0.3
2021-01-28,168.63,168.63,168.63,168.63,,-0.37
2021-01-27,169.26,169.26,169.26,169.26,,-0.15
2021-01-26,169.52,169.52,169.52,169.52,,-0.15
2021-01-25,169.78,169.78,169.78,169.78,,-0.02
2021-01-22,169.82,169.82,169.82,169.82,20.0,-0.09
2021-01-21,169.98,169.98,169.98,169.98,,0.08
2021-01-20,169.85,169.85,169.85,169.85,,-0.11
2021-01-19,170.03,170.03,170.03,170.03,,0.04
2021-01-15,169.97,169.97,169.97,169.97,,0.1
2021-01-14,169.8,169.8,169.8,169.8,,0.17
2021-01-13,169.51,169.51,169.51,169.51,,0.11
2021-01-12,169.33,169.33,169.33,169.33,,0.2
2021-01-11,168.99,168.99,168.99,168.99,40.0,-0.31
2021-01-08,169.52,169.52,169.52,169.52,,0.12
2021-01-07,169.31,169.31,169.31,169.31,,1.53
2021-01-06,166.76,166.76,166.76,166.76,,0.41
2021-01-05,166.08,166.08,166.08,166.08,50.0,1.31
2021-01-04,163.93,164.44,164.44,164.44,0.0,5.19
2020-12-31,155.84,155.84,155.84,155.84,,0.09
2020-12-30,155.7,155.7,155.7,155.7,,0.08
2020-12-29,155.57,155.57,155.57,155.57,,0.14
2020-12-28,155.35,155.35,155.35,155.35,,0.21
2020-12-24,155.02,155.02,155.02,155.02,,0.34
2020-12-23,154.5,154.5,154.5,154.5,,0.01
2020-12-22,154.49,154.49,154.49,154.49,,-0.4
2020-12-21,155.11,155.11,155.11,155.11,,1.72
2020-12-18,152.49,152.49,152.49,152.49,,0.74
2020-12-17,151.37,151.37,151.37,151.37,,0.41
2020-12-16,150.75,150.75,150.75,150.75,,0.29
2020-12-15,150.31,150.31,150.31,150.31,,0.47
2020-12-14,149.6,149.6,149.6,149.6,,-1.59
2020-12-11,152.02,152.02,152.02,152.02,,0.88
2020-12-10,150.7,150.7,150.7,150.7,,3.02
2020-12-09,146.28,146.28,146.28,146.28,,0.85
2020-12-08,145.04,145.04,145.04,145.04,,0.48
2020-12-07,144.34,144.34,144.34,144.34,,1.99
2020-12-04,141.53,141.53,141.53,141.53,,4.33
2020-12-03,135.66,135.66,135.66,135.66,,0.82
2020-12-02,134.56,134.56,134.56,134.56,40.0,2.87
2020-12-01,130.81,130.81,130.81,130.81,,4.97
2020-11-30,124.62,124.62,124.62,124.62,,0.3
2020-11-27,124.25,124.25,124.25,124.25,,0.5
2020-11-25,123.63,123.63,123.63,123.63,,0.19
2020-11-24,123.4,123.4,123.4,123.4,,0.18
2020-11-23,123.18,123.18,123.18,123.18,,-0.14
2020-11-20,123.35,123.35,123.35,123.35,,0.42
2020-11-19,122.84,122.84,122.84,122.84,,0.45
2020-11-18,122.29,122.29,122.29,122.29,,0.24
2020-11-17,122.0,122.0,122.0,122.0,,0.64
2020-11-16,121.22,121.22,121.22,121.22,80.0,0.35
2020-11-13,120.8,120.8,120.8,120.8,,-0.17
2020-11-12,121.0,121.0,121.0,121.0,,-0.49
2020-11-11,121.59,121.59,121.59,121.59,,1.07
2020-11-10,120.3,120.3,120.3,120.3,,0.38
2020-11-09,119.84,119.84,119.84,119.84,,1.88
2020-11-06,117.63,117.63,117.63,117.63,,0.61
2020-11-05,116.92,116.92,116.92,116.92,20.0,0.07
2020-11-04,116.84,116.84,116.84,116.84,,0.32
2020-11-03,116.47,116.47,116.47,116.47,,-1.04
2020-11-02,117.69,117.69,117.69,117.69,,-2.08
2020-10-30,120.19,120.19,120.19,120.19,,-0.07
2020-10-29,120.28,120.28,120.28,120.28,,-0.14
2020-10-28,120.45,120.45,120.45,120.45,,-0.15
2020-10-27,120.63,120.63,120.63,120.63,,-0.1
2020-10-26,120.75,120.75,120.75,120.75,,-0.22
2020-10-23,121.02,121.02,121.02,121.02,,-0.26
2020-10-22,121.34,121.34,121.34,121.34,,-0.18
2020-10-21,121.56,121.56,121.56,121.56,,0.04
2020-10-20,121.51,121.51,121.51,121.51,,-0.02
2020-10-19,121.53,121.53,121.53,121.53,,0.07
2020-10-16,121.44,121.44,121.44,121.44,,0.26
2020-10-15,121.13,121.13,121.13,121.13,,-0.29
2020-10-14,121.48,121.48,121.48,121.48,80.0,-0.78
2020-10-13,122.43,122.43,122.43,122.43,,-0.67
2020-10-12,123.25,123.25,123.25,123.25,,-0.19
2020-10-09,123.49,123.49,123.49,123.49,,0.84
2020-10-08,122.46,122.46,122.46,122.46,,0.45
2020-10-07,121.91,121.91,121.91,121.91,,0.06
2020-10-06,121.84,121.84,121.84,121.84,,0.67
2020-10-05,121.03,121.03,121.03,121.03,,0.36
2020-10-02,120.6,120.6,120.6,120.6,,-0.68
2020-10-01,121.43,121.43,121.43,121.43,,-2.06
2020-09-30,123.98,123.98,123.98,123.98,,-0.03
2020-09-29,124.02,124.02,124.02,124.02,,-0.15
2020-09-28,124.21,124.21,124.21,124.21,,0.32
2020-09-25,123.81,123.81,123.81,123.81,,-0.13
2020-09-24,123.97,123.97,123.97,123.97,,-0.66
2020-09-23,124.79,124.79,124.79,124.79,,-0.75
2020-09-22,125.73,125.73,125.73,125.73,,-0.22
2020-09-21,126.01,126.01,126.01,126.01,,-0.85
2020-09-18,127.09,127.09,127.09,127.09,,0.39
2020-09-17,126.59,126.59,126.59,126.59,,0.46
2020-09-16,126.01,126.01,126.01,126.01,,-1.56
2020-09-15,128.01,128.01,128.01,128.01,,-0.66
2020-09-14,128.86,128.86,128.86,128.86,,1.12
2020-09-11,127.43,127.43,127.43,127.43,,0.52
2020-09-10,126.77,126.77,126.77,126.77,,-0.01
2020-09-09,126.78,126.78,126.78,126.78,,-0.98
2020-09-08,128.03,128.03,128.03,128.03,,0.39
2020-09-04,127.53,127.53,127.53,127.53,,-0.66
2020-09-03,128.38,128.38,128.38,128.38,,1.84
2020-09-02,126.06,126.06,126.06,126.06,,1.92
2020-09-01,123.68,123.68,123.68,123.68,,0.94
2020-08-31,122.53,122.53,122.53,122.53,,0.07
2020-08-28,122.45,122.45,122.45,122.45,,0.05
2020-08-27,122.39,122.39,122.39,122.39,,-0.06
2020-08-26,122.46,122.46,122.46,122.46,,0.1
2020-08-25,122.34,122.34,122.34,122.34,,-0.19
2020-08-24,122.57,122.57,122.57,122.57,,-0.18
2020-08-21,122.79,122.79,122.79,122.79,,-0.77
2020-08-20,123.74,123.74,123.74,123.74,,1.04
2020-08-19,122.47,122.47,122.47,122.47,,-0.23
2020-08-18,122.75,122.75,122.75,122.75,,1.9
2020-08-17,120.46,120.46,120.46,120.46,,0.27
2020-08-14,120.14,120.14,120.14,120.14,,0.23
2020-08-13,119.86,119.86,119.86,119.86,,-0.27
2020-08-12,120.19,120.19,120.19,120.19,,0.76
2020-08-11,119.28,119.28,119.28,119.28,,0.79
2020-08-10,118.34,118.34,118.34,118.34,,0.23
2020-08-07,118.07,118.07,118.07,118.07,,-0.69
2020-08-06,118.89,118.89,118.89,118.89,,2.25
2020-08-05,116.27,116.27,116.27,116.27,,0.62
2020-08-04,115.55,115.55,115.55,115.55,,1.17
2020-08-03,114.21,114.21,114.21,114.21,,4.88
2020-07-31,108.9,108.9,108.9,108.9,,0.79
2020-07-30,108.05,108.05,108.05,108.05,,0.16
2020-07-29,107.88,107.88,107.88,107.88,,0.15
2020-07-28,107.72,107.72,107.72,107.72,,0.24
2020-07-27,107.46,107.46,107.46,107.46,,-0.21
2020-07-24,107.69,107.69,107.69,107.69,,-0.08
2020-07-23,107.78,107.78,107.78,107.78,,-0.24
2020-07-22,108.04,108.04,108.04,108.04,,0.43
2020-07-21,107.58,107.58,107.58,107.58,,0.37
